"gvkey","date","followers","ID"
147661,20170408,712064,"147661 20170408"
147661,20170409,711878,"147661 20170409"
147661,20170410,711799,"147661 20170410"
147661,20170411,711736,"147661 20170411"
147661,20170412,711648,"147661 20170412"
147661,20170413,711547,"147661 20170413"
147661,20170414,711441,"147661 20170414"
147661,20170415,711358,"147661 20170415"
147661,20170416,711285,"147661 20170416"
147661,20170417,711157,"147661 20170417"
147661,20170418,711007,"147661 20170418"
147661,20170419,710909,"147661 20170419"
147661,20170420,710812,"147661 20170420"
147661,20170421,710554,"147661 20170421"
147661,20170424,710480,"147661 20170424"
147661,20170425,710408,"147661 20170425"
147661,20170426,710335,"147661 20170426"
147661,20170427,710222,"147661 20170427"
147661,20170428,710180,"147661 20170428"
147661,20170502,709402,"147661 20170502"
147661,20170503,709315,"147661 20170503"
147661,20170504,709272,"147661 20170504"
147661,20170505,709158,"147661 20170505"
147661,20170506,709066,"147661 20170506"
147661,20170507,708982,"147661 20170507"
147661,20170508,708854,"147661 20170508"
147661,20170509,708775,"147661 20170509"
147661,20170510,708717,"147661 20170510"
147661,20170511,708635,"147661 20170511"
147661,20170512,708558,"147661 20170512"
147661,20170513,708485,"147661 20170513"
147661,20170514,708399,"147661 20170514"
147661,20170515,708282,"147661 20170515"
147661,20170516,708251,"147661 20170516"
147661,20170517,708181,"147661 20170517"
147661,20170518,708119,"147661 20170518"
147661,20170519,708021,"147661 20170519"
147661,20170520,707932,"147661 20170520"
147661,20170522,707747,"147661 20170522"
147661,20170523,707651,"147661 20170523"
147661,20170524,707563,"147661 20170524"
147661,20170525,707519,"147661 20170525"
147661,20170526,707425,"147661 20170526"
147661,20170527,707368,"147661 20170527"
147661,20170528,707254,"147661 20170528"
147661,20170529,707184,"147661 20170529"
147661,20170530,707073,"147661 20170530"
147661,20170531,707031,"147661 20170531"
147661,20170601,706910,"147661 20170601"
147661,20170602,706859,"147661 20170602"
147661,20170603,706742,"147661 20170603"
147661,20170604,706687,"147661 20170604"
147661,20170605,706530,"147661 20170605"
147661,20170606,706408,"147661 20170606"
147661,20170607,706327,"147661 20170607"
147661,20170608,706206,"147661 20170608"
147661,20170609,706154,"147661 20170609"
147661,20170610,706033,"147661 20170610"
147661,20170611,705970,"147661 20170611"
147661,20170612,705885,"147661 20170612"
147661,20170613,705756,"147661 20170613"
147661,20170614,705704,"147661 20170614"
147661,20170616,705558,"147661 20170616"
147661,20170619,705107,"147661 20170619"
147661,20170620,705021,"147661 20170620"
147661,20170622,704865,"147661 20170622"
147661,20170623,704728,"147661 20170623"
147661,20170624,704671,"147661 20170624"
147661,20170625,704613,"147661 20170625"
147661,20170626,704460,"147661 20170626"
147661,20170627,704309,"147661 20170627"
147661,20170628,704190,"147661 20170628"
147661,20170629,704108,"147661 20170629"
147661,20170630,704016,"147661 20170630"
148470,20170102,164050,"148470 20170102"
148470,20170103,164070,"148470 20170103"
148470,20170104,164167,"148470 20170104"
148470,20170105,164297,"148470 20170105"
148470,20170106,164406,"148470 20170106"
148470,20170107,164458,"148470 20170107"
148470,20170108,164574,"148470 20170108"
148470,20170109,164682,"148470 20170109"
148470,20170110,164767,"148470 20170110"
148470,20170111,164861,"148470 20170111"
148470,20170112,164906,"148470 20170112"
148470,20170113,164938,"148470 20170113"
148470,20170114,165012,"148470 20170114"
148470,20170115,165081,"148470 20170115"
148470,20170116,165146,"148470 20170116"
148470,20170117,165210,"148470 20170117"
148470,20170118,165361,"148470 20170118"
148470,20170119,165431,"148470 20170119"
148470,20170120,165499,"148470 20170120"
148470,20170121,165653,"148470 20170121"
148470,20170122,165710,"148470 20170122"
148470,20170123,165763,"148470 20170123"
148470,20170124,165809,"148470 20170124"
148470,20170125,165875,"148470 20170125"
148470,20170126,165963,"148470 20170126"
148470,20170127,165986,"148470 20170127"
148470,20170128,166050,"148470 20170128"
148470,20170129,166073,"148470 20170129"
148470,20170130,166143,"148470 20170130"
148470,20170131,166182,"148470 20170131"
148470,20170201,166264,"148470 20170201"
148470,20170202,166277,"148470 20170202"
148470,20170203,166335,"148470 20170203"
148470,20170204,166379,"148470 20170204"
148470,20170205,166407,"148470 20170205"
148470,20170206,166527,"148470 20170206"
148470,20170207,166579,"148470 20170207"
148470,20170208,166645,"148470 20170208"
148470,20170209,166706,"148470 20170209"
148470,20170210,166781,"148470 20170210"
148470,20170211,166895,"148470 20170211"
148470,20170212,166971,"148470 20170212"
148470,20170213,167062,"148470 20170213"
148470,20170214,167107,"148470 20170214"
148470,20170215,167229,"148470 20170215"
148470,20170216,167296,"148470 20170216"
148470,20170217,167335,"148470 20170217"
148470,20170218,167373,"148470 20170218"
148470,20170219,167412,"148470 20170219"
148470,20170220,167487,"148470 20170220"
148470,20170221,167544,"148470 20170221"
148470,20170222,167657,"148470 20170222"
148470,20170223,167681,"148470 20170223"
148470,20170224,167754,"148470 20170224"
148470,20170225,167827,"148470 20170225"
148470,20170226,167890,"148470 20170226"
148470,20170227,167944,"148470 20170227"
148470,20170228,167962,"148470 20170228"
148470,20170301,167998,"148470 20170301"
148470,20170302,168024,"148470 20170302"
148470,20170303,168066,"148470 20170303"
148470,20170304,168099,"148470 20170304"
148470,20170305,168132,"148470 20170305"
148470,20170306,168181,"148470 20170306"
148470,20170307,168219,"148470 20170307"
148470,20170308,168245,"148470 20170308"
148470,20170309,168275,"148470 20170309"
148470,20170310,168324,"148470 20170310"
148470,20170311,168340,"148470 20170311"
148470,20170312,168358,"148470 20170312"
148470,20170313,168389,"148470 20170313"
148470,20170314,168401,"148470 20170314"
148470,20170315,168433,"148470 20170315"
148470,20170316,168525,"148470 20170316"
148470,20170317,168567,"148470 20170317"
148470,20170318,168582,"148470 20170318"
148470,20170319,168641,"148470 20170319"
148470,20170320,168655,"148470 20170320"
148470,20170321,168667,"148470 20170321"
148470,20170322,168702,"148470 20170322"
148470,20170323,168721,"148470 20170323"
148470,20170324,168769,"148470 20170324"
148470,20170325,168784,"148470 20170325"
148470,20170326,168799,"148470 20170326"
148470,20170327,168821,"148470 20170327"
148470,20170328,168842,"148470 20170328"
148470,20170329,168917,"148470 20170329"
148470,20170330,168929,"148470 20170330"
148470,20170331,169024,"148470 20170331"
148470,20170401,169115,"148470 20170401"
148470,20170402,169140,"148470 20170402"
148470,20170403,169210,"148470 20170403"
148470,20170404,169234,"148470 20170404"
148470,20170405,169267,"148470 20170405"
148470,20170406,169349,"148470 20170406"
148470,20170407,169347,"148470 20170407"
148470,20170408,169387,"148470 20170408"
148470,20170409,169462,"148470 20170409"
148470,20170410,169462,"148470 20170410"
148470,20170411,169492,"148470 20170411"
148470,20170412,169550,"148470 20170412"
148470,20170413,169645,"148470 20170413"
148470,20170414,169650,"148470 20170414"
148470,20170415,169724,"148470 20170415"
148470,20170416,169806,"148470 20170416"
148470,20170417,169883,"148470 20170417"
148470,20170418,169949,"148470 20170418"
148470,20170419,169998,"148470 20170419"
148470,20170420,170054,"148470 20170420"
148470,20170421,170103,"148470 20170421"
148470,20170422,170211,"148470 20170422"
148470,20170423,170211,"148470 20170423"
148470,20170424,170211,"148470 20170424"
148470,20170425,170268,"148470 20170425"
148470,20170426,170306,"148470 20170426"
148470,20170427,170341,"148470 20170427"
148470,20170428,170357,"148470 20170428"
148470,20170429,170367,"148470 20170429"
148470,20170502,170458,"148470 20170502"
148470,20170503,170466,"148470 20170503"
148470,20170504,170466,"148470 20170504"
148470,20170505,170505,"148470 20170505"
148470,20170506,170536,"148470 20170506"
148470,20170507,170548,"148470 20170507"
148470,20170508,170555,"148470 20170508"
148470,20170509,170600,"148470 20170509"
148470,20170510,170630,"148470 20170510"
148470,20170511,170697,"148470 20170511"
148470,20170512,170731,"148470 20170512"
148470,20170513,170748,"148470 20170513"
148470,20170514,170814,"148470 20170514"
148470,20170515,170846,"148470 20170515"
148470,20170516,170910,"148470 20170516"
148470,20170517,170944,"148470 20170517"
148470,20170518,171001,"148470 20170518"
148470,20170519,171017,"148470 20170519"
148470,20170520,171017,"148470 20170520"
148470,20170521,171059,"148470 20170521"
148470,20170522,171120,"148470 20170522"
148470,20170523,171143,"148470 20170523"
148470,20170524,171189,"148470 20170524"
148470,20170525,171212,"148470 20170525"
148470,20170526,171350,"148470 20170526"
148470,20170527,171381,"148470 20170527"
148470,20170528,171456,"148470 20170528"
148470,20170529,171474,"148470 20170529"
148470,20170530,171512,"148470 20170530"
148470,20170531,171596,"148470 20170531"
148470,20170601,171622,"148470 20170601"
148470,20170602,171654,"148470 20170602"
148470,20170603,171689,"148470 20170603"
148470,20170604,171736,"148470 20170604"
148470,20170605,171780,"148470 20170605"
148470,20170606,171888,"148470 20170606"
148470,20170607,171930,"148470 20170607"
148470,20170608,171942,"148470 20170608"
148470,20170609,172009,"148470 20170609"
148470,20170610,172010,"148470 20170610"
148470,20170611,172023,"148470 20170611"
148470,20170612,172067,"148470 20170612"
148470,20170613,172107,"148470 20170613"
148470,20170614,172138,"148470 20170614"
148470,20170615,172168,"148470 20170615"
148470,20170616,172189,"148470 20170616"
148470,20170617,172214,"148470 20170617"
148470,20170618,172246,"148470 20170618"
148470,20170619,172285,"148470 20170619"
148470,20170620,172306,"148470 20170620"
148470,20170621,172343,"148470 20170621"
148470,20170622,172404,"148470 20170622"
148470,20170623,172446,"148470 20170623"
148470,20170624,172518,"148470 20170624"
148470,20170625,172554,"148470 20170625"
148470,20170626,172599,"148470 20170626"
148470,20170627,172659,"148470 20170627"
148470,20170628,172725,"148470 20170628"
148470,20170629,172805,"148470 20170629"
148470,20170630,172805,"148470 20170630"
150139,20170101,388943,"150139 20170101"
150139,20170102,388932,"150139 20170102"
150139,20170103,388887,"150139 20170103"
150139,20170104,388859,"150139 20170104"
150139,20170105,388809,"150139 20170105"
150139,20170106,388765,"150139 20170106"
150139,20170107,388749,"150139 20170107"
150139,20170108,388718,"150139 20170108"
150139,20170109,388675,"150139 20170109"
150139,20170110,388669,"150139 20170110"
150139,20170111,388615,"150139 20170111"
150139,20170112,388621,"150139 20170112"
150139,20170113,388591,"150139 20170113"
150139,20170114,388563,"150139 20170114"
150139,20170115,388538,"150139 20170115"
150139,20170116,388486,"150139 20170116"
150139,20170117,388483,"150139 20170117"
150139,20170118,388478,"150139 20170118"
150139,20170119,388443,"150139 20170119"
150139,20170120,388425,"150139 20170120"
150139,20170121,388382,"150139 20170121"
150139,20170122,388442,"150139 20170122"
150139,20170123,388382,"150139 20170123"
150139,20170124,388347,"150139 20170124"
150139,20170125,388323,"150139 20170125"
150139,20170126,388328,"150139 20170126"
150139,20170127,388288,"150139 20170127"
150139,20170128,388285,"150139 20170128"
150139,20170129,388229,"150139 20170129"
150139,20170130,388183,"150139 20170130"
150139,20170131,388150,"150139 20170131"
150139,20170201,388128,"150139 20170201"
150139,20170202,388101,"150139 20170202"
150139,20170203,388047,"150139 20170203"
150139,20170204,388023,"150139 20170204"
150139,20170205,388010,"150139 20170205"
150139,20170206,387941,"150139 20170206"
150139,20170207,387892,"150139 20170207"
150139,20170208,387885,"150139 20170208"
150139,20170209,387863,"150139 20170209"
150139,20170210,387836,"150139 20170210"
150139,20170212,387801,"150139 20170212"
150139,20170213,387798,"150139 20170213"
150139,20170214,387721,"150139 20170214"
150139,20170215,387661,"150139 20170215"
150139,20170216,387629,"150139 20170216"
150139,20170217,387607,"150139 20170217"
150139,20170218,387596,"150139 20170218"
150139,20170219,387582,"150139 20170219"
150139,20170220,387566,"150139 20170220"
150139,20170221,387529,"150139 20170221"
150139,20170222,387473,"150139 20170222"
150139,20170223,387457,"150139 20170223"
150139,20170224,387455,"150139 20170224"
150139,20170225,387441,"150139 20170225"
150139,20170226,387409,"150139 20170226"
150139,20170227,387374,"150139 20170227"
150139,20170228,387349,"150139 20170228"
150139,20170301,387323,"150139 20170301"
150139,20170302,387284,"150139 20170302"
150139,20170303,387277,"150139 20170303"
150139,20170304,387253,"150139 20170304"
150139,20170305,387248,"150139 20170305"
150139,20170306,387208,"150139 20170306"
150139,20170307,387197,"150139 20170307"
150139,20170308,387175,"150139 20170308"
150139,20170309,387114,"150139 20170309"
150139,20170310,387117,"150139 20170310"
150139,20170311,387115,"150139 20170311"
150139,20170312,387119,"150139 20170312"
150139,20170313,387095,"150139 20170313"
150139,20170314,387055,"150139 20170314"
150139,20170315,387040,"150139 20170315"
150139,20170316,387012,"150139 20170316"
150139,20170317,387020,"150139 20170317"
150139,20170318,387012,"150139 20170318"
150139,20170319,386996,"150139 20170319"
150139,20170320,386966,"150139 20170320"
150139,20170321,386929,"150139 20170321"
150139,20170322,386916,"150139 20170322"
150139,20170323,386896,"150139 20170323"
150139,20170324,386845,"150139 20170324"
150139,20170325,386853,"150139 20170325"
150139,20170326,386845,"150139 20170326"
150139,20170327,386839,"150139 20170327"
150139,20170328,386808,"150139 20170328"
150139,20170329,386792,"150139 20170329"
150139,20170330,386762,"150139 20170330"
150139,20170331,386720,"150139 20170331"
150139,20170401,386671,"150139 20170401"
150139,20170402,386607,"150139 20170402"
150139,20170403,386543,"150139 20170403"
150139,20170404,386493,"150139 20170404"
150139,20170405,386422,"150139 20170405"
150139,20170406,386396,"150139 20170406"
150139,20170407,386375,"150139 20170407"
150139,20170408,386348,"150139 20170408"
150139,20170409,386305,"150139 20170409"
150139,20170410,386305,"150139 20170410"
150139,20170411,386285,"150139 20170411"
150139,20170412,386284,"150139 20170412"
150139,20170413,386256,"150139 20170413"
150139,20170414,386238,"150139 20170414"
150139,20170415,386219,"150139 20170415"
150139,20170416,386217,"150139 20170416"
150139,20170417,386218,"150139 20170417"
150139,20170418,386177,"150139 20170418"
150139,20170419,386140,"150139 20170419"
150139,20170420,386104,"150139 20170420"
150139,20170421,386083,"150139 20170421"
150139,20170422,386043,"150139 20170422"
150139,20170424,386035,"150139 20170424"
150139,20170425,386014,"150139 20170425"
150139,20170426,385973,"150139 20170426"
150139,20170427,385933,"150139 20170427"
150139,20170428,385910,"150139 20170428"
150139,20170503,385792,"150139 20170503"
150139,20170504,385757,"150139 20170504"
150139,20170505,385734,"150139 20170505"
150139,20170506,385745,"150139 20170506"
150139,20170507,385714,"150139 20170507"
150139,20170508,385681,"150139 20170508"
150139,20170509,385657,"150139 20170509"
150139,20170510,385652,"150139 20170510"
150139,20170511,385633,"150139 20170511"
150139,20170512,385632,"150139 20170512"
150139,20170513,385627,"150139 20170513"
150139,20170514,385614,"150139 20170514"
150139,20170515,385597,"150139 20170515"
150139,20170516,385596,"150139 20170516"
150139,20170517,385606,"150139 20170517"
150139,20170518,385578,"150139 20170518"
150139,20170519,385571,"150139 20170519"
150139,20170520,385563,"150139 20170520"
150139,20170521,385565,"150139 20170521"
150139,20170522,385539,"150139 20170522"
150139,20170523,385520,"150139 20170523"
150139,20170524,385532,"150139 20170524"
150139,20170525,385495,"150139 20170525"
150139,20170526,385497,"150139 20170526"
150139,20170527,385501,"150139 20170527"
150139,20170528,385543,"150139 20170528"
150139,20170529,385535,"150139 20170529"
150139,20170530,385499,"150139 20170530"
150139,20170531,385472,"150139 20170531"
150139,20170601,385446,"150139 20170601"
150139,20170602,385426,"150139 20170602"
150139,20170603,385390,"150139 20170603"
150139,20170604,385352,"150139 20170604"
150139,20170605,385345,"150139 20170605"
150139,20170606,385319,"150139 20170606"
150139,20170607,385308,"150139 20170607"
150139,20170608,385309,"150139 20170608"
150139,20170609,385285,"150139 20170609"
150139,20170610,385281,"150139 20170610"
150139,20170611,385273,"150139 20170611"
150139,20170612,385263,"150139 20170612"
150139,20170613,385270,"150139 20170613"
150139,20170614,385253,"150139 20170614"
150139,20170615,385231,"150139 20170615"
150139,20170616,385204,"150139 20170616"
150139,20170617,385197,"150139 20170617"
150139,20170618,385174,"150139 20170618"
150139,20170619,385126,"150139 20170619"
150139,20170620,385126,"150139 20170620"
150139,20170621,385124,"150139 20170621"
150139,20170622,385099,"150139 20170622"
150139,20170623,385068,"150139 20170623"
150139,20170624,385057,"150139 20170624"
150139,20170626,385007,"150139 20170626"
150139,20170627,384992,"150139 20170627"
150139,20170628,384965,"150139 20170628"
150139,20170629,384967,"150139 20170629"
150139,20170630,384929,"150139 20170630"
156617,20170101,10493,"156617 20170101"
156617,20170103,10488,"156617 20170103"
156617,20170104,10490,"156617 20170104"
156617,20170105,10492,"156617 20170105"
156617,20170106,10491,"156617 20170106"
156617,20170107,10486,"156617 20170107"
156617,20170110,10490,"156617 20170110"
156617,20170111,10499,"156617 20170111"
156617,20170112,10496,"156617 20170112"
156617,20170113,10492,"156617 20170113"
156617,20170114,10489,"156617 20170114"
156617,20170115,10488,"156617 20170115"
156617,20170116,10485,"156617 20170116"
156617,20170117,10489,"156617 20170117"
156617,20170118,10492,"156617 20170118"
156617,20170119,10487,"156617 20170119"
156617,20170120,10488,"156617 20170120"
156617,20170121,10484,"156617 20170121"
156617,20170122,10475,"156617 20170122"
156617,20170123,10476,"156617 20170123"
156617,20170124,10473,"156617 20170124"
156617,20170125,10471,"156617 20170125"
156617,20170126,10471,"156617 20170126"
156617,20170127,10468,"156617 20170127"
156617,20170130,10463,"156617 20170130"
156617,20170131,10461,"156617 20170131"
156617,20170202,10460,"156617 20170202"
156617,20170203,10457,"156617 20170203"
156617,20170204,10460,"156617 20170204"
156617,20170205,10458,"156617 20170205"
156617,20170206,10458,"156617 20170206"
156617,20170207,10452,"156617 20170207"
156617,20170208,10453,"156617 20170208"
156617,20170209,10458,"156617 20170209"
156617,20170210,10456,"156617 20170210"
156617,20170211,10457,"156617 20170211"
156617,20170212,10454,"156617 20170212"
156617,20170213,10454,"156617 20170213"
156617,20170214,10453,"156617 20170214"
156617,20170215,10448,"156617 20170215"
156617,20170216,10445,"156617 20170216"
156617,20170217,10446,"156617 20170217"
156617,20170218,10445,"156617 20170218"
156617,20170220,10451,"156617 20170220"
156617,20170221,10451,"156617 20170221"
156617,20170222,10444,"156617 20170222"
156617,20170223,10444,"156617 20170223"
156617,20170224,10434,"156617 20170224"
156617,20170225,10433,"156617 20170225"
156617,20170226,10430,"156617 20170226"
156617,20170227,10432,"156617 20170227"
156617,20170228,10432,"156617 20170228"
156617,20170301,10432,"156617 20170301"
156617,20170302,10430,"156617 20170302"
156617,20170303,10429,"156617 20170303"
156617,20170304,10427,"156617 20170304"
156617,20170305,10428,"156617 20170305"
156617,20170306,10431,"156617 20170306"
156617,20170307,10431,"156617 20170307"
156617,20170308,10428,"156617 20170308"
156617,20170309,10426,"156617 20170309"
156617,20170310,10427,"156617 20170310"
156617,20170311,10424,"156617 20170311"
156617,20170312,10425,"156617 20170312"
156617,20170313,10422,"156617 20170313"
156617,20170314,10424,"156617 20170314"
156617,20170315,10428,"156617 20170315"
156617,20170316,10430,"156617 20170316"
156617,20170317,10432,"156617 20170317"
156617,20170318,10432,"156617 20170318"
156617,20170319,10433,"156617 20170319"
156617,20170320,10433,"156617 20170320"
156617,20170321,10435,"156617 20170321"
156617,20170322,10434,"156617 20170322"
156617,20170323,10429,"156617 20170323"
156617,20170325,10433,"156617 20170325"
156617,20170326,10433,"156617 20170326"
156617,20170327,10432,"156617 20170327"
156617,20170328,10433,"156617 20170328"
156617,20170329,10433,"156617 20170329"
156617,20170330,10434,"156617 20170330"
156617,20170331,10439,"156617 20170331"
156617,20170401,10437,"156617 20170401"
156617,20170402,10438,"156617 20170402"
156617,20170403,10436,"156617 20170403"
156617,20170404,10434,"156617 20170404"
156617,20170406,10432,"156617 20170406"
156617,20170407,10431,"156617 20170407"
156617,20170408,10430,"156617 20170408"
156617,20170410,10428,"156617 20170410"
156617,20170411,10429,"156617 20170411"
156617,20170412,10429,"156617 20170412"
156617,20170414,10428,"156617 20170414"
156617,20170415,10428,"156617 20170415"
156617,20170416,10429,"156617 20170416"
156617,20170417,10426,"156617 20170417"
156617,20170418,10424,"156617 20170418"
156617,20170419,10424,"156617 20170419"
156617,20170421,10422,"156617 20170421"
156617,20170422,10422,"156617 20170422"
156617,20170423,10422,"156617 20170423"
156617,20170425,10422,"156617 20170425"
156617,20170428,10426,"156617 20170428"
156617,20170503,10428,"156617 20170503"
156617,20170504,10427,"156617 20170504"
156617,20170505,10426,"156617 20170505"
156617,20170506,10425,"156617 20170506"
156617,20170507,10423,"156617 20170507"
156617,20170508,10423,"156617 20170508"
156617,20170509,10422,"156617 20170509"
156617,20170510,10422,"156617 20170510"
156617,20170511,10421,"156617 20170511"
156617,20170512,10422,"156617 20170512"
156617,20170513,10420,"156617 20170513"
156617,20170514,10420,"156617 20170514"
156617,20170515,10418,"156617 20170515"
156617,20170516,10416,"156617 20170516"
156617,20170517,10414,"156617 20170517"
156617,20170518,10415,"156617 20170518"
156617,20170519,10413,"156617 20170519"
156617,20170521,10409,"156617 20170521"
156617,20170522,10407,"156617 20170522"
156617,20170523,10409,"156617 20170523"
156617,20170524,10408,"156617 20170524"
156617,20170525,10407,"156617 20170525"
156617,20170526,10401,"156617 20170526"
156617,20170528,10400,"156617 20170528"
156617,20170529,10397,"156617 20170529"
156617,20170531,10396,"156617 20170531"
156617,20170601,10394,"156617 20170601"
156617,20170602,10393,"156617 20170602"
156617,20170603,10393,"156617 20170603"
156617,20170604,10392,"156617 20170604"
156617,20170605,10390,"156617 20170605"
156617,20170606,10394,"156617 20170606"
156617,20170607,10395,"156617 20170607"
156617,20170608,10397,"156617 20170608"
156617,20170609,10396,"156617 20170609"
156617,20170610,10392,"156617 20170610"
156617,20170611,10385,"156617 20170611"
156617,20170613,10389,"156617 20170613"
156617,20170614,10397,"156617 20170614"
156617,20170615,10397,"156617 20170615"
156617,20170616,10401,"156617 20170616"
156617,20170617,10399,"156617 20170617"
156617,20170618,10398,"156617 20170618"
156617,20170619,10397,"156617 20170619"
156617,20170620,10397,"156617 20170620"
156617,20170621,10399,"156617 20170621"
156617,20170623,10402,"156617 20170623"
156617,20170624,10401,"156617 20170624"
156617,20170626,10402,"156617 20170626"
156617,20170627,10405,"156617 20170627"
156617,20170628,10401,"156617 20170628"
156617,20170629,10398,"156617 20170629"
156617,20170630,10397,"156617 20170630"
160211,20170101,1127246,"160211 20170101"
160211,20170102,1127284,"160211 20170102"
160211,20170103,1127556,"160211 20170103"
160211,20170104,1128129,"160211 20170104"
160211,20170105,1129153,"160211 20170105"
160211,20170106,1129860,"160211 20170106"
160211,20170107,1130364,"160211 20170107"
160211,20170108,1130940,"160211 20170108"
160211,20170109,1131579,"160211 20170109"
160211,20170110,1132294,"160211 20170110"
160211,20170111,1132788,"160211 20170111"
160211,20170112,1133273,"160211 20170112"
160211,20170113,1133852,"160211 20170113"
160211,20170114,1134319,"160211 20170114"
160211,20170115,1134851,"160211 20170115"
160211,20170116,1135637,"160211 20170116"
160211,20170117,1135637,"160211 20170117"
160211,20170118,1136619,"160211 20170118"
160211,20170119,1137205,"160211 20170119"
160211,20170120,1137771,"160211 20170120"
160211,20170121,1138405,"160211 20170121"
160211,20170122,1138915,"160211 20170122"
160211,20170123,1139412,"160211 20170123"
160211,20170124,1139938,"160211 20170124"
160211,20170125,1140315,"160211 20170125"
160211,20170126,1140745,"160211 20170126"
160211,20170127,1141149,"160211 20170127"
160211,20170128,1141459,"160211 20170128"
160211,20170129,1141811,"160211 20170129"
160211,20170130,1142183,"160211 20170130"
160211,20170131,1142417,"160211 20170131"
160211,20170201,1142755,"160211 20170201"
160211,20170202,1143217,"160211 20170202"
160211,20170203,1143566,"160211 20170203"
160211,20170204,1143930,"160211 20170204"
160211,20170205,1144329,"160211 20170205"
160211,20170206,1144960,"160211 20170206"
160211,20170207,1145281,"160211 20170207"
160211,20170208,1145598,"160211 20170208"
160211,20170209,1146022,"160211 20170209"
160211,20170210,1146781,"160211 20170210"
160211,20170211,1147201,"160211 20170211"
160211,20170212,1147733,"160211 20170212"
160211,20170213,1148120,"160211 20170213"
160211,20170214,1148458,"160211 20170214"
160211,20170215,1148820,"160211 20170215"
160211,20170216,1149172,"160211 20170216"
160211,20170217,1149478,"160211 20170217"
160211,20170218,1149767,"160211 20170218"
160211,20170219,1149996,"160211 20170219"
160211,20170220,1150293,"160211 20170220"
160211,20170221,1150538,"160211 20170221"
160211,20170222,1150770,"160211 20170222"
160211,20170223,1150924,"160211 20170223"
160211,20170224,1151179,"160211 20170224"
160211,20170225,1151523,"160211 20170225"
160211,20170226,1151820,"160211 20170226"
160211,20170227,1152108,"160211 20170227"
160211,20170228,1152397,"160211 20170228"
160211,20170301,1152686,"160211 20170301"
160211,20170302,1152953,"160211 20170302"
160211,20170303,1153268,"160211 20170303"
160211,20170304,1153579,"160211 20170304"
160211,20170305,1153889,"160211 20170305"
160211,20170306,1154139,"160211 20170306"
160211,20170307,1154460,"160211 20170307"
160211,20170308,1154727,"160211 20170308"
160211,20170309,1154948,"160211 20170309"
160211,20170310,1155174,"160211 20170310"
160211,20170311,1155524,"160211 20170311"
160211,20170312,1155722,"160211 20170312"
160211,20170313,1155965,"160211 20170313"
160211,20170314,1156312,"160211 20170314"
160211,20170315,1156615,"160211 20170315"
160211,20170316,1156935,"160211 20170316"
160211,20170317,1157503,"160211 20170317"
160211,20170318,1157901,"160211 20170318"
160211,20170319,1158206,"160211 20170319"
160211,20170320,1158469,"160211 20170320"
160211,20170321,1158744,"160211 20170321"
160211,20170322,1159013,"160211 20170322"
160211,20170323,1159244,"160211 20170323"
160211,20170324,1159315,"160211 20170324"
160211,20170325,1159577,"160211 20170325"
160211,20170326,1159708,"160211 20170326"
160211,20170327,1159917,"160211 20170327"
160211,20170328,1160119,"160211 20170328"
160211,20170329,1160334,"160211 20170329"
160211,20170330,1160633,"160211 20170330"
160211,20170331,1161366,"160211 20170331"
160211,20170401,1161835,"160211 20170401"
160211,20170402,1162218,"160211 20170402"
160211,20170403,1162511,"160211 20170403"
160211,20170404,1162817,"160211 20170404"
160211,20170405,1163085,"160211 20170405"
160211,20170406,1163380,"160211 20170406"
160211,20170407,1163866,"160211 20170407"
160211,20170408,1164328,"160211 20170408"
160211,20170409,1164804,"160211 20170409"
160211,20170410,1165467,"160211 20170410"
160211,20170411,1165666,"160211 20170411"
160211,20170412,1166053,"160211 20170412"
160211,20170413,1166392,"160211 20170413"
160211,20170414,1167022,"160211 20170414"
160211,20170415,1167565,"160211 20170415"
160211,20170416,1168122,"160211 20170416"
160211,20170417,1168711,"160211 20170417"
160211,20170418,1169117,"160211 20170418"
160211,20170419,1169554,"160211 20170419"
160211,20170420,1169897,"160211 20170420"
160211,20170421,1170189,"160211 20170421"
160211,20170422,1171141,"160211 20170422"
160211,20170423,1171141,"160211 20170423"
160211,20170424,1171141,"160211 20170424"
160211,20170425,1171408,"160211 20170425"
160211,20170426,1171851,"160211 20170426"
160211,20170427,1172111,"160211 20170427"
160211,20170428,1172374,"160211 20170428"
160211,20170429,1172731,"160211 20170429"
160211,20170502,1173892,"160211 20170502"
160211,20170503,1173892,"160211 20170503"
160211,20170504,1174094,"160211 20170504"
160211,20170505,1175612,"160211 20170505"
160211,20170506,1176944,"160211 20170506"
160211,20170507,1177890,"160211 20170507"
160211,20170508,1178480,"160211 20170508"
160211,20170509,1179207,"160211 20170509"
160211,20170510,1179804,"160211 20170510"
160211,20170511,1180299,"160211 20170511"
160211,20170512,1180840,"160211 20170512"
160211,20170513,1181265,"160211 20170513"
160211,20170514,1181582,"160211 20170514"
160211,20170515,1181925,"160211 20170515"
160211,20170516,1182304,"160211 20170516"
160211,20170517,1182844,"160211 20170517"
160211,20170518,1183096,"160211 20170518"
160211,20170519,1183423,"160211 20170519"
160211,20170520,1183446,"160211 20170520"
160211,20170521,1183658,"160211 20170521"
160211,20170522,1183875,"160211 20170522"
160211,20170523,1184017,"160211 20170523"
160211,20170524,1184247,"160211 20170524"
160211,20170525,1184422,"160211 20170525"
160211,20170526,1184599,"160211 20170526"
160211,20170527,1184816,"160211 20170527"
160211,20170528,1185000,"160211 20170528"
